id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17727281,Doppelzimmer mit privatem Bad in Flughafennähe,120868417,Luke-Mario,,Churriana,36.66211,-4.49801,Private room,25,1,22,2019-09-07,0.54,1,364
17733106,Apartment with terrace front the beach Pedregalejo,25221519,Eduardo,,Este,36.72226,-4.38179,Entire home/apt,30,1,96,2020-10-04,2.22,2,323
17734812,Hip 1-BR w Rooftop POOL OPEN and SAFE,5344810,Brian,,Centro,36.72555,-4.42077,Entire home/apt,47,3,123,2020-09-13,2.80,6,283
17741690,PLAYA-CENTRO. MAGNIFICO PISO REFORMADO CON PARKING,68652490,Vanesa,,Carretera de Cadiz,36.70838,-4.43657,Entire home/apt,137,3,108,2020-03-26,2.59,1,0
17743778,iloftmalaga San Jose,80225433,I Loft Malaga,,Centro,36.72227,-4.41937,Entire home/apt,85,1,9,2019-12-26,0.21,218,122
17759899,Habitación en primera linea de playa,111590406,Paca,,Carretera de Cadiz,36.689,-4.44217,Private room,50,2,80,2020-10-10,1.84,1,365
17778087,Apartamento en Málaga-4Habitaciones,79653960,Rodri,,Cruz De Humilladero,36.71693,-4.44892,Entire home/apt,40,2,126,2020-10-08,2.91,3,355
17793594,Apartments Picasso plaza Merced,46532277,Alberto,,Centro,36.72416,-4.41768,Entire home/apt,100,1,73,2020-08-22,1.71,2,306
17804540,Vistas al mediterráneo,121675939,Ángel,,Centro,36.71849,-4.41067,Entire home/apt,157,3,61,2020-08-08,1.50,1,62
17809900,Apartamento Málaga Centro    VFT/MA/10431,120670380,Pollyana,,Carretera de Cadiz,36.71,-4.43273,Entire home/apt,120,3,47,2020-08-15,1.12,1,345
17819229,Holidays2Malaga Pozos Dulces Comfort,115528688,Trinidad,,Centro,36.72189,-4.42409,Entire home/apt,33,1,4,2020-09-05,0.42,65,296
17823047,Malaga Center Flat New Apartment Central Station,8544512,Malaga Center Flat,,Centro,36.71019,-4.42832,Entire home/apt,74,3,22,2019-07-13,0.50,36,207
17841583,MalagaSuite Center Málaga,45749342,Malagasuite Showroom Apartments,,Bailen-Miraflores,36.72513,-4.43205,Entire home/apt,85,1,20,2020-03-12,0.46,19,291
17846648,Beautiful Apartment Center 2 rooms Free Parking,26143918,Olga Y Brian,,Centro,36.72461,-4.43089,Entire home/apt,44,2,132,2020-08-09,3.06,13,142
17859923,Malaga Historical Center New 2 bedrooms,8544512,Malaga Center Flat,,Centro,36.7199,-4.42366,Entire home/apt,56,2,6,2020-01-30,0.14,36,353
17863341,Coqueto estudio + bicis de paseo.Ideal parejas,122255990,Héctor,,Centro,36.72556,-4.42388,Entire home/apt,29,4,64,2020-10-23,1.48,1,171
17864147,GREAT TO FULLY ENJOY MALAGA,77750012,Inversiones Tapia Ruiz,,Centro,36.72058,-4.42215,Entire home/apt,99,2,47,2019-12-30,1.09,3,269
17871368,Casa Ana,122340677,Ana,,Este,36.72078,-4.3606,Private room,25,2,80,2020-09-18,1.83,1,364
17872206,Disfruta de las increíbles vistas sobre el mar de este piso en Málaga capital,122348594,María,,Este,36.72228,-4.38707,Entire home/apt,103,2,92,2020-09-16,2.18,1,355
17886847,Just renovated apartment in Old Town,122501593,Mika,,Centro,36.72368,-4.41912,Entire home/apt,82,1,75,2020-08-03,1.74,1,337
17891967,"Apartment next old town Malaga+parking, Marmoles A",19889933,Maria Del Carmen,,Centro,36.72152,-4.42733,Entire home/apt,63,2,45,2020-09-07,1.04,2,364
17892533,PLAYA MACHADO 62,101059125,Manuel,,Carretera de Cadiz,36.7026,-4.43374,Entire home/apt,116,1,4,2019-12-28,0.10,1,348
17896885,Malaga-Feeling 'Agua One' Center Pool Parking €,8071505,Marco & Robert    Malaga-Feeling,,Centro,36.72457,-4.41507,Entire home/apt,39,3,93,2020-10-04,2.29,6,358
17898131,Casita de pescadores junto a la playa,60471627,Irene,,Este,36.72004,-4.36357,Entire home/apt,40,4,20,2020-08-30,0.47,1,363
17904890,FANTÁSTICA VILLA PARA GRUPOS CON PISCINA,97275630,Sonia,,Este,36.73025,-4.37397,Entire home/apt,130,2,7,2020-08-09,0.16,3,117
17905118,"3. Apart. muy luminoso, AA y vistas - OZONO DESINF",38945577,María Teresa,,Este,36.72381,-4.33365,Entire home/apt,124,4,13,2019-08-27,0.31,2,174
17917821,Apartamento NUEVO en el centro,121207079,Pilar,,Centro,36.72237,-4.42753,Entire home/apt,45,2,71,2020-06-29,1.66,3,180
17933254,Suncity Salitre I dormitorio (3A),16584611,María,,Centro,36.71197,-4.42875,Entire home/apt,43,2,8,2020-08-08,0.30,43,321
17937934,Suite Jinetes,43327888,Luis,,Centro,36.72639,-4.42012,Entire home/apt,42,2,43,2020-10-14,1.01,2,60
17944369,SPACIOUS ROOM WITH GREAT VIBES IN MALAGA CENTER,3686400,Manuel,,Centro,36.72549,-4.42465,Private room,36,2,122,2020-10-12,2.81,4,179
17948374,"APARTMENT """"BEACH & HISTORICAL CENTER""""",111975730,Pedro,,Centro,36.71766,-4.41008,Entire home/apt,47,2,19,2020-09-02,0.44,5,180
17960028,Quite cosy house close to beach and centric,26727882,Salome,,Centro,36.72063,-4.40757,Entire home/apt,82,2,114,2020-09-29,2.65,3,343
17975770,La Villa Suite Málaga,56760015,Alejandro,,Centro,36.72972,-4.41344,Entire home/apt,75,1,5,2019-01-09,0.15,7,143
17975991,El Patio de Lola y Felisa,56760015,Alejandro,,Centro,36.72922,-4.41335,Entire home/apt,84,2,10,2018-08-17,0.24,7,143
17978099,Apartamento Centro de Malaga. Armengual Parking,123488561,Maria Del Mar,,Centro,36.72,-4.42884,Entire home/apt,120,2,87,2020-03-12,2.06,2,94
17978461,Apartamento de lujo en Plaza de la Constitución,123491897,Jose,,Centro,36.72166,-4.42298,Entire home/apt,190,4,0,,,1,362
17985461,Apartamentos Hernán Ruíz | Ático,123553457,Nuria,,Centro,36.72252,-4.4214,Entire home/apt,66,2,1,2018-10-27,0.04,2,0
17986342,Apartamentos Hernán Ruiz | 1 dormitorio,123553457,Nuria,,Centro,36.72344,-4.42226,Entire home/apt,62,2,1,2019-04-27,0.05,2,0
17986447,Holidayhouse with garden  close to beach,5604605,Lex En Floortje,,Este,36.72429,-4.35861,Entire home/apt,59,3,44,2020-08-14,1.02,1,365
17993749,Biedmas Roomalaga by Bossh! Apartments,12266244,José Carlos,,Centro,36.72237,-4.4232,Entire home/apt,59,2,103,2020-08-09,2.39,14,135
18013018,Apartamento Mar de Korus,62271461,José Agustin,,Centro,36.72118,-4.4201,Entire home/apt,100,2,40,2020-10-12,0.95,9,201
18016466,"Apartamento en Pedregalejo, gran terraza privada.",56346614,Angela,,Este,36.72202,-4.37222,Entire home/apt,60,2,43,2020-10-18,1.00,1,327
18017792,amplio piso cerca de la playa,123888413,Maria,,Carretera de Cadiz,36.695,-4.44967,Entire home/apt,70,7,6,2019-07-31,0.22,1,302
18018721,Precioso estudio en el centro de Málaga,123897130,Antonio,,Centro,36.72067,-4.42498,Entire home/apt,45,5,107,2020-08-04,2.52,1,61
18031122,Dupleix pour 6 pers 5mn àpied de la mer,23120206,Mo,,Carretera de Cadiz,36.70862,-4.43762,Entire home/apt,100,7,4,2019-08-23,0.09,1,365
18031202,INMálaga Apartments Marqués,79418042,INMálaga,,Centro,36.72043,-4.42157,Entire home/apt,80,2,9,2019-12-01,0.21,25,322
18033492,Nice Studio Close to Teatro Cervantes,5890675,La Recepción,,Centro,36.72632,-4.41913,Entire home/apt,42,1,87,2020-07-05,2.01,66,216
18038808,"Fantastic Apartment, Málaga Centre",25740801,Julio,,Centro,36.72074,-4.42364,Entire home/apt,45,3,49,2020-02-24,1.17,6,38
18048982,Bonito y amplio apartamento en el centro de Málaga,59121530,Estrellita,,Centro,36.71476,-4.42675,Entire home/apt,64,7,1,2017-04-15,0.02,1,62
18049839,"Double room, breakfast, terrace ""Wonderful Views""",110592659,Fabiola,,Este,36.72767,-4.40275,Private room,39,2,64,2020-08-07,1.48,1,91
18052327,CITY CENTER CATHEDRAL VIEWS & FREE WIFI (6PAX),124236718,Yolanda & José,,Centro,36.72299,-4.41884,Entire home/apt,80,2,59,2020-01-17,1.36,1,361
18065787,"Moderno y Amplio en Málaga centro, con Garaje !",22083350,Cyril,,Centro,36.72155,-4.42678,Entire home/apt,75,2,120,2020-10-12,2.80,1,180
18067717,Flat Mitjana Plaza-Centro Histórico( 2-1),73505868,Flat MITJANA PLAZA - Centro Histori,,Centro,36.72208,-4.4213,Entire home/apt,125,1,0,,,3,274
18069707,Campervan hire Malaga - SURFCAMPERS,49208053,Magdalena,,Este,36.72462,-4.38039,Entire home/apt,66,5,25,2020-09-12,0.59,3,365
18070508,Teatro Cervantes Siglo XXI,105722688,Laurence & Begoña,,Centro,36.72594,-4.41982,Entire home/apt,121,3,28,2020-07-25,0.65,2,1
18070909,New Apartment in centre of Malaga,124407508,Najim,,Centro,36.72373,-4.42085,Entire home/apt,14,1,189,2020-10-25,4.38,3,330
18082152,Apartamento de lujo con terraza en pleno centro,15780021,Alvaro,,Centro,36.71611,-4.42727,Entire home/apt,67,3,6,2019-10-20,0.14,5,364
18083279,Bonito estudio con WIFI y vistas al mar.,15780021,Alvaro,,Centro,36.72444,-4.40611,Entire home/apt,49,3,47,2020-02-24,1.11,5,364
18083349,"Nicemalaga junto al centro familias / grupos, 7hab",80865729,Nuria,,Cruz De Humilladero,36.71702,-4.43917,Entire home/apt,212,2,85,2020-08-23,1.97,3,121
18090691,Room near the beach and the airport,18677999,Katherine,,Carretera de Cadiz,36.69886,-4.444,Private room,20,1,111,2020-07-30,2.56,1,32
18104514,iloftmalaga Malagueta Urban Beach IX,80225433,I Loft Malaga,,Centro,36.71748,-4.41199,Entire home/apt,141,1,2,2019-05-12,0.06,218,63
18105359,A cosy apartment for your holidays in Malaga,124712574,Miguel,,Ciudad Jardin,36.73235,-4.42453,Entire home/apt,68,2,21,2020-01-05,0.49,1,121
18105454,iloftmalaga Malagueta Urban Beach VIII,80225433,I Loft Malaga,,Centro,36.71904,-4.41237,Entire home/apt,113,1,1,2020-03-02,0.12,218,63
18107114,INMálaga Apartments Félix Sáenz,79418042,INMálaga,,Centro,36.71945,-4.42362,Entire home/apt,84,2,1,2017-09-11,0.03,25,318
18108034,LUXURY VILLA CON PISCINA,97275630,Sonia,,Este,36.7288,-4.37415,Entire home/apt,50,2,27,2018-09-02,0.63,3,298
18122805,Piso Teatinos Universidad Piscina WIFI 3 hab Feria,63762284,Pablo,,Teatinos-Universidad,36.71577,-4.46601,Entire home/apt,80,1,2,2019-08-21,0.13,1,124
18126763,Larios Apartament,124926451,Francisco,,Centro,36.72122,-4.42165,Entire home/apt,50,2,24,2020-09-06,0.56,1,32
18130468,Beautiful 3 bedroom Apt. +Free Parking,11733642,Ines,,Centro,36.72959,-4.4188,Entire home/apt,72,1,52,2020-03-09,1.26,15,214
18132522,House with sea view terrace Pedregalejo,124980176,Roxana,,Este,36.72419,-4.37906,Entire home/apt,80,4,35,2020-08-15,0.83,1,317
18136730,GREAT APARTMENT MALAGA NEAR THE BEACH,20361886,Arancha,,Este,36.72036,-4.35029,Entire home/apt,39,2,80,2020-10-18,1.92,2,180
18137227,"Spacious, luminous apartment with 3 balconies.",4068141,Simon,,Centro,36.72448,-4.42391,Entire home/apt,70,3,88,2020-08-31,2.04,1,182
18142622,Lightful & centric apartment - Plaza de la Merced,75832114,Jose,,Centro,36.72396,-4.4172,Entire home/apt,39,1,129,2020-10-10,3.03,1,349
18150230,LOFT POMPIDOU (WiFi),40597434,Juan Jesus,,Centro,36.71847,-4.41064,Entire home/apt,56,3,136,2020-09-14,3.15,1,365
18151596,Apartamento junto a Pso Maritimo Antonio Machado,125122467,Francisco,,Carretera de Cadiz,36.70384,-4.43785,Entire home/apt,80,5,20,2019-12-11,0.46,1,179
18156753,Apartamento con Balcon. Free Parking,8544512,Malaga Center Flat,,Bailen-Miraflores,36.72638,-4.43487,Entire home/apt,46,2,59,2020-03-21,1.38,36,320
18156768,Spacious 1 Bedroom Central Apartment,5890675,La Recepción,,Centro,36.72025,-4.42272,Entire home/apt,36,1,50,2020-09-12,1.17,66,365
18158813,Malaga Center Salitre Terrace,8544512,Malaga Center Flat,,Centro,36.7131,-4.42758,Entire home/apt,65,3,36,2020-02-12,0.99,36,353
18168552,BALCON ATARAZANAS ARRIOLA,50961065,Diana,,Centro,36.71919,-4.42585,Entire home/apt,106,2,2,2018-08-15,0.05,7,364
18172717,Barrio la Victoria. Apartamento muy luminoso,118547372,Carmen,,Centro,36.7296,-4.41535,Entire home/apt,63,3,75,2020-03-16,1.76,1,123
18174292,"Estudio en el centro para 4, wifi, A/A",11693642,Natalia,,Centro,36.72689,-4.42004,Entire home/apt,35,4,10,2019-06-19,0.23,4,69
18190368,Perfect pool villa in Guadalmar,77877063,Bella,,Churriana,36.66868,-4.46166,Entire home/apt,129,3,42,2020-08-12,1.05,1,299
18219079,In the Heart of Málaga! Calm & Cozy Studio+Terrace,611895,Luis & Celeste,,Centro,36.71954,-4.42405,Entire home/apt,38,3,126,2020-10-28,3.03,4,55
18239882,Apartamento Solymar,84913046,Molimesa,,Centro,36.71701,-4.42062,Entire home/apt,165,1,30,2019-12-31,0.71,3,180
18244961,Full House with terrace in the Center of Málaga,8899725,Roberto,,Centro,36.73094,-4.42056,Entire home/apt,290,4,19,2020-08-21,0.48,2,0
18261643,LA CASITA DEL PALO,122987200,Manuel,,Este,36.72291,-4.35872,Entire home/apt,45,5,56,2020-03-11,1.33,2,0
18281794,MALAGUETA 6,126386697,Lucía Y Miguel,,Centro,36.71815,-4.41049,Entire home/apt,55,1,40,2020-03-12,0.94,26,0
18281798,PUERTO 1,126386697,Lucía Y Miguel,,Centro,36.71892,-4.41271,Entire home/apt,55,1,29,2020-03-11,0.62,26,0
18281800,TEATRO,126386697,Lucía Y Miguel,,Centro,36.72479,-4.41871,Entire home/apt,55,1,90,2020-08-18,2.05,26,0
18281801,PUERTO 2,126386697,Lucía Y Miguel,,Centro,36.7181,-4.41087,Entire home/apt,55,1,30,2020-01-08,0.69,26,0
18281806,PUERTO 3,126386697,Lucía Y Miguel,,Centro,36.71873,-4.41232,Entire home/apt,58,1,20,2020-03-14,0.52,26,273
18286107,Solaga - Catalina,126429738,Steffen,,Centro,36.72549,-4.42018,Entire home/apt,86,1,10,2020-01-08,0.17,56,0
18286108,Solaga - Olga,126429738,Steffen,,Centro,36.72618,-4.42123,Entire home/apt,96,1,10,2019-12-27,0.23,56,0
18286111,Solaga - Sebastián Souviron,126429738,Steffen,,Centro,36.71905,-4.42495,Entire home/apt,98,1,10,2020-01-13,0.20,56,0
18286112,Romantic Top-Floor Hideaway with a Private Hot Tub,126429738,Steffen,,Centro,36.71828,-4.42507,Entire home/apt,167,1,16,2020-02-07,0.26,56,0
18286114,Solaga - Comandante,126429738,Steffen,,Centro,36.72052,-4.42378,Entire home/apt,71,1,12,2020-07-26,0.30,56,254
18286118,Solaga - Canales,126429738,Steffen,,Carretera de Cadiz,36.7106,-4.4264,Entire home/apt,87,1,10,2019-08-19,0.22,56,0
18286120,Solaga - Felix Saénz,126429738,Steffen,,Centro,36.72006,-4.42254,Entire home/apt,98,1,10,2019-11-01,0.23,56,0
18286122,Solaga - San Lorenzo,126429738,Steffen,,Centro,36.71567,-4.42409,Entire home/apt,98,1,0,,,56,325
18286124,Solaga - Pastor,126429738,Steffen,,Centro,36.72225,-4.4204,Entire home/apt,151,1,8,2019-09-23,0.13,56,0
18286125,Solaga - Cervantes,126429738,Steffen,,Centro,36.71902,-4.40948,Entire home/apt,142,1,16,2019-08-31,0.40,56,337
18286127,Solaga - Linaje,126429738,Steffen,,Centro,36.71517,-4.42453,Entire home/apt,112,1,10,2019-08-22,0.25,56,0
18286130,Solaga - Jinetes,126429738,Steffen,,Centro,36.72548,-4.41908,Entire home/apt,98,1,11,2020-08-03,0.37,56,295
18286131,Solaga - Malagueta,126429738,Steffen,,Centro,36.71701,-4.41248,Entire home/apt,218,1,10,2020-08-18,0.24,56,0
18286132,Solaga - Jaleo,126429738,Steffen,,Centro,36.71867,-4.42477,Entire home/apt,105,1,7,2019-10-14,0.16,56,0
18286134,Solaga - Mercedes,126429738,Steffen,,Centro,36.72417,-4.41713,Entire home/apt,118,1,10,2019-11-04,0.32,56,241
18286136,Solaga - Adelmar,126429738,Steffen,,Centro,36.71928,-4.42444,Entire home/apt,77,1,6,2018-08-17,0.14,56,0
18286138,Solaga - Sam,126429738,Steffen,,Centro,36.72549,-4.42018,Entire home/apt,112,1,10,2020-02-17,0.23,56,0
18286145,Solaga - Pinzon,126429738,Steffen,,Centro,36.71601,-4.42285,Entire home/apt,117,1,5,2019-07-21,0.11,56,0
18286146,Solaga - Susana,126429738,Steffen,,Centro,36.71903,-4.41273,Entire home/apt,133,1,4,2019-07-12,0.05,56,0
18286149,Solaga - Birgit,126429738,Steffen,,Centro,36.72549,-4.42018,Entire home/apt,87,1,0,,,56,265
18286152,Captivating Views from an Airy Penthouse with a Terrace,126429738,Steffen,,Centro,36.72016,-4.41945,Entire home/apt,218,1,14,2020-02-22,0.33,56,0
18286153,Romantic Getaway in a Spacious One-bed in Malaga Centre,126429738,Steffen,,Centro,36.72235,-4.42165,Entire home/apt,87,1,24,2020-08-19,0.55,56,0
18286156,Solaga - Holly,126429738,Steffen,,Centro,36.72231,-4.4241,Entire home/apt,112,1,40,2020-01-16,0.98,56,0
18286157,Solaga - Lion,126429738,Steffen,,Centro,36.7211,-4.42416,Entire home/apt,151,1,10,2020-08-03,0.16,56,0
18288006,Penthouse new promenade by the beach in Malaga,1714644,Juan,,Carretera de Cadiz,36.69347,-4.44278,Entire home/apt,179,2,4,2019-08-18,0.10,1,0
18305261,La Brisa Apartment - Beach,144753297,Natalia,,Este,36.72107,-4.3744,Entire home/apt,103,2,14,2020-07-12,0.34,3,325
18308245,Room in historic center 6,37483499,Lídia,,Centro,36.72604,-4.4223,Private room,20,2,135,2020-09-21,3.17,2,26
18319778,"Schönes Traumhaus, 1001 Nacht",110454639,Maryam,,Este,36.7263,-4.40153,Entire home/apt,1200,7,0,,,1,364
18327434,iloftmalaga Ático Plaza Felix Saenz,80225433,I Loft Malaga,,Centro,36.71853,-4.42435,Entire home/apt,64,1,8,2020-03-10,0.24,218,360
18341602,"Apartamento Arts Victoria, Centro De Málaga",126914691,Victoria 68,,Centro,36.72518,-4.41502,Entire home/apt,39,3,25,2020-09-05,0.64,2,350
18343746,💜La Termica💚,126893673,Daniel,,Carretera de Cadiz,36.68247,-4.45152,Entire home/apt,55,3,36,2020-08-27,0.87,1,51
18354637,Bonita casa con terraza privada cerca del centro,127040543,Maribel,,Centro,36.73148,-4.41532,Entire home/apt,26,1,135,2020-10-25,3.27,2,349
18358736,Nice view Apartment and Ideal Location,127083256,Simon,,Cruz De Humilladero,36.71815,-4.43108,Entire home/apt,83,2,36,2020-03-17,0.85,1,120
18365736,"Centro Historico II, con terraza",127155616,María Luisa,,Centro,36.72259,-4.42521,Entire home/apt,39,2,62,2020-10-19,1.46,2,330
18366734,"Centro Historico I, tranquilidad",127155616,María Luisa,,Centro,36.72442,-4.42518,Entire home/apt,30,2,52,2020-09-01,1.22,2,365
18369830,PICASSO HOME,127195773,Juan Y Mónica,,Centro,36.72677,-4.41933,Entire home/apt,33,1,424,2020-10-16,9.95,2,314
18371702,"Cerca de la playa, habitación doble",127209490,Yaros,,Carretera de Cadiz,36.69978,-4.43901,Private room,25,1,187,2020-08-24,4.67,1,69
18384189,Malaga Exclusive 1 dormitorio junto al mar,8544512,Malaga Center Flat,,Centro,36.71732,-4.41129,Entire home/apt,50,2,10,2020-09-13,0.24,36,212
18395686,"Airport, Beach and Pool.  Quirón a 7 minutos.",49350769,Pablo,,Carretera de Cadiz,36.69046,-4.45669,Entire home/apt,26,1,199,2020-09-22,4.66,3,28
18424014,Luxury House Theodora Chica.1,127676932,Rosa,,Centro,36.72266,-4.42581,Entire home/apt,80,2,2,2019-06-29,0.05,1,350
18438004,Exclusive & Bright Family Apartment,4739907,Maria Del Mar,,Centro,36.72094,-4.42389,Entire home/apt,75,5,115,2020-08-30,2.86,5,93
18445702,Apartment on the beach El Palo WITH ROOF TERRRACE,41745756,Eva,,Este,36.71794,-4.35377,Entire home/apt,50,1,43,2020-09-10,1.03,5,0
18445753,"Málaga, Gregorio Diego Venue, Puerta Blanca",127855157,Mounaime,,Carretera de Cadiz,36.69121,-4.4507,Private room,42,1,24,2019-07-24,0.56,4,365
18446186,Ve al centro histórico paseando.,141556471,Salvador,,Bailen-Miraflores,36.72707,-4.43361,Private room,15,2,155,2020-08-10,3.82,1,364
18447026,Pedregalejo playa 37,31088953,Jose Maria,,Este,36.72128,-4.3736,Entire home/apt,60,1,31,2020-08-14,0.74,7,365
18447178,"Apto. 3. - BEACH & SPA-Vacaciones perfectas, WIFI.",9678471,Mayte,,Este,36.72273,-4.37836,Entire home/apt,76,3,39,2019-10-24,0.93,11,364
18448147,"CASA CON TRES PLANTAS,  DOS PARKING Y  WIFI GRATIS",127889734,Jesus,,Churriana,36.66103,-4.49701,Entire home/apt,351,20,90,2018-09-30,2.11,1,0
18454456,Suncity Victoria 1,16584611,María,,Centro,36.72319,-4.4164,Entire home/apt,69,2,10,2020-08-10,0.27,43,351
18476821,"Málaga, málaga",127855157,Mounaime,,Carretera de Cadiz,36.68972,-4.45266,Private room,42,1,9,2018-10-24,0.22,4,365
18484028,Apartamento familar en Málaga,128231755,Diego,,Teatinos-Universidad,36.72031,-4.47979,Entire home/apt,80,7,10,2019-08-18,0.23,1,121
18485124,New & Stunning 3 bedr-2 bath Malaga City Centre,16663600,Maria,,Centro,36.72054,-4.42253,Entire home/apt,75,4,19,2020-01-08,0.48,6,322
18494164,Gorgeous renovated apartment  2BR WIFI AC,4884962,Esther & Sara,,Centro,36.72574,-4.42127,Entire home/apt,73,2,71,2020-10-10,1.68,13,127
18512287,Suncity Victoria 2,16584611,María,,Centro,36.72319,-4.4164,Entire home/apt,65,2,4,2019-08-18,0.15,43,349
18513808,La Caracola Apartment - Beach,144753297,Natalia,,Este,36.72107,-4.3744,Entire home/apt,97,2,25,2020-08-15,0.60,3,0
18529279,"Penthouse close to beach with views, Costalita",97917597,Matthew,,Churriana,36.64954,-4.50755,Entire home/apt,93,7,2,2019-04-21,0.06,1,364
18536661,Suncity Flat Refino 6 with pool,16584611,María,,Centro,36.72598,-4.41976,Entire home/apt,51,2,2,2018-03-27,0.05,43,228
18554943,"Apartamento Nuevo en el Centro de Málaga, SOHO",24849904,Antonio,,Centro,36.7145,-4.424,Entire home/apt,66,2,19,2020-07-13,0.49,1,70
18572214,"PERFECT APARTAMENT IN FROM OF THE BEACH, 3BED!!!",94736627,Rocío,,Centro,36.7206,-4.40826,Entire home/apt,101,2,79,2020-03-07,1.89,16,291
18572405,Apartamento Ulises 1,47987879,Juan Luis,,Centro,36.72391,-4.42206,Entire home/apt,47,2,4,2020-02-02,0.16,3,364
18572739,Apartamento Ulises 2,47987879,Juan Luis,,Centro,36.72353,-4.4199,Entire home/apt,47,2,5,2020-10-11,0.19,3,364
18573017,Beachfront House,55764027,Maurice,,Este,36.71903,-4.35611,Entire home/apt,151,4,1,2019-04-21,0.05,2,365
18573085,Piso para vacaciones a 10 min. de la playa andando,128733468,Eva,,Carretera de Cadiz,36.70145,-4.44462,Entire home/apt,100,5,13,2019-08-25,0.32,1,110
